indicator;País__ESTANDAR;Años__ESTANDAR;value;unit;notes_ids;source_id
Tasa bruta de natalidad;Anguila;1950;52.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1951;52.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1952;52.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1953;51.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1954;50.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1955;48.53;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1956;46.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1957;45.13;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1958;43.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1959;42.17;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1960;41.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1961;41.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1962;41.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1963;41.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1964;41.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1965;40.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1966;39.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1967;38.36;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1968;36.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1969;35.49;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1970;34.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1971;32.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1972;31.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1973;29.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1974;28.88;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1975;28.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1976;28.66;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1977;28.46;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1978;28.21;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1979;27.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1980;27.51;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1981;26.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1982;26.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1983;25.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1984;23.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1985;22.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1986;21.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1987;20.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1988;19.33;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1989;21.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1990;18.06;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1991;17.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1992;16.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1993;17.06;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1994;16.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1995;17.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1996;16.36;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1997;16.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1998;15.80;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;1999;15.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2000;14.84;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2001;16.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2002;13.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2003;12.44;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2004;12.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2005;12.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2006;13.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2007;13.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2008;13.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2009;13.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2010;13.38;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2011;13.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2012;12.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2013;12.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2014;10.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2015;10.72;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2016;10.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2017;10.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2018;10.09;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2019;9.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2020;9.72;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2021;9.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2022;9.45;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2023;9.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2024;8.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2025;8.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2026;8.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2027;8.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2028;8.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2029;8.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2030;8.09;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2031;7.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2032;7.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2033;7.80;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2034;7.74;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2035;7.73;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2036;7.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2037;7.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2038;7.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2039;7.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2040;7.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2041;7.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2042;7.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2043;7.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2044;7.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2045;7.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2046;7.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2047;7.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2048;7.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2049;7.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2050;7.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2051;7.21;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2052;7.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2053;7.00;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2054;6.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2055;6.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2056;6.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2057;6.69;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2058;6.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2059;6.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2060;6.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2061;6.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2062;6.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2063;6.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2064;6.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2065;6.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2066;6.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2067;6.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2068;6.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2069;6.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2070;6.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2071;6.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2072;6.85;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2073;6.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2074;6.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2075;6.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2076;7.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2077;7.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2078;7.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2079;7.05;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2080;7.10;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2081;7.08;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2082;7.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2083;7.05;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2084;7.06;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2085;7.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2086;6.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2087;6.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2088;6.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2089;6.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2090;6.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2091;6.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2092;6.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2093;6.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2094;6.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2095;6.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2096;6.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2097;6.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2098;6.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2099;7.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Anguila;2100;7.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1950;36.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1951;36.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1952;36.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1953;35.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1954;35.74;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1955;35.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1956;35.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1957;35.37;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1958;35.24;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1959;35.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1960;34.85;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1961;34.72;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1962;34.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1963;34.45;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1964;34.00;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1965;32.88;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1966;31.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1967;30.21;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1968;28.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1969;27.27;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1970;25.85;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1971;25.08;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1972;24.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1973;23.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1974;22.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1975;22.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1976;23.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1977;24.00;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1978;23.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1979;24.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1980;22.37;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1981;21.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1982;20.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1983;21.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1984;20.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1985;21.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1986;20.51;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1987;20.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1988;20.80;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1989;20.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1990;20.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1991;18.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1992;19.23;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1993;18.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1994;18.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1995;19.85;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1996;20.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1997;20.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1998;18.47;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;1999;17.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2000;19.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2001;18.09;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2002;17.20;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2003;16.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2004;16.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2005;15.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2006;15.51;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2007;15.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2008;17.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2009;16.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2010;14.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2011;14.31;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2012;13.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2013;12.47;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2014;12.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2015;12.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2016;11.66;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2017;11.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2018;10.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2019;11.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2020;12.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2021;12.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2022;11.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2023;11.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2024;11.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2025;11.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2026;11.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2027;11.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2028;11.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2029;11.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2030;10.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2031;10.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2032;10.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2033;10.42;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2034;10.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2035;10.09;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2036;9.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2037;9.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2038;9.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2039;9.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2040;9.41;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2041;9.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2042;9.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2043;9.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2044;8.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2045;8.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2046;8.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2047;8.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2048;8.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2049;8.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2050;8.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2051;8.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2052;8.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2053;8.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2054;8.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2055;8.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2056;8.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2057;8.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2058;8.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2059;8.53;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2060;8.49;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2061;8.45;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2062;8.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2063;8.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2064;8.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2065;8.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2066;8.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2067;8.20;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2068;8.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2069;8.11;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2070;8.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2071;8.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2072;8.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2073;8.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2074;7.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2075;7.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2076;7.93;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2077;7.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2078;7.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2079;7.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2080;7.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2081;7.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2082;7.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2083;7.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2084;7.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2085;7.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2086;7.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2087;7.93;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2088;7.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2089;7.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2090;7.97;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2091;7.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2092;7.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2093;7.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2094;7.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de natalidad;Antigua y Barbuda;2095;7.94;Tasa por 1.000 habitantes;;6547
